timestamp,switch_id,src_ip,ingress_port,pkt_rate,ewma,ewma_std,dynamic_k,threshold,cv,alert,mitigated,phase,dominant_proto,attack_type
1777155557.93982,2,10.0.0.8,3,2,0.55,0.79,3.5,35.55,1.4272,0,0,normal,ICMP,Normal
1777155557.93982,2,10.0.0.2,1,18213,0.08,0.21,3.5,35.08,2.6059,1,1,mitigated,TCP,TCP SYN Flood
1777155557.93982,2,10.0.0.3,1,2,0.85,0.91,3.5,35.85,1.0768,0,0,normal,ICMP,Normal
1777155557.93982,2,10.0.0.4,1,2,0.55,0.79,3.5,35.55,1.4272,0,0,normal,ICMP,Normal
1777155557.94777,2,10.0.0.1,1,0,0.23,0.56,3.5,35.23,2.4354,0,0,normal,N/A,Normal
1777155557.94777,2,10.0.0.5,2,95.8,0.45,0.76,3.5,35.45,1.679,1,1,mitigated,TCP,TCP SYN Flood
1777155557.94777,2,10.0.0.6,2,2,1.14,0.9,3.5,36.14,0.7933,0,0,normal,ICMP,Normal
1777155557.94777,2,10.0.0.7,2,2,0.99,0.92,3.5,35.99,0.933,0,0,normal,ICMP,Normal
1777155557.94777,2,10.0.0.8,3,2,0.73,0.86,3.5,35.73,1.1766,0,0,normal,ICMP,Normal
1777155557.94777,2,10.0.0.2,1,14576.2,0.08,0.21,3.5,35.08,2.6059,1,1,mitigated,TCP,TCP SYN Flood
1777155557.94777,2,10.0.0.3,1,2,0.99,0.92,3.5,35.99,0.933,0,0,normal,ICMP,Normal
1777155557.94777,2,10.0.0.4,1,2,0.73,0.86,3.5,35.73,1.1766,0,0,normal,ICMP,Normal
1777155557.95545,2,10.0.0.1,1,0,0.2,0.53,3.5,35.2,2.6275,0,0,normal,N/A,Normal
1777155557.95545,2,10.0.0.5,2,149.8,0.45,0.76,3.5,35.45,1.679,1,1,mitigated,TCP,TCP SYN Flood
1777155557.95545,2,10.0.0.6,2,2,1.25,0.89,3.42,35.46,0.7108,0,0,normal,ICMP,Normal
1777155557.95545,2,10.0.0.7,2,2,1.12,0.92,3.5,36.12,0.8231,0,0,normal,ICMP,Normal
1777155557.95545,2,10.0.0.8,3,2,0.89,0.9,3.5,35.89,1.0063,0,0,normal,ICMP,Normal
1777155557.95545,2,10.0.0.2,1,17795,0.08,0.21,3.5,35.08,2.6059,1,1,mitigated,TCP,TCP SYN Flood
1777155557.95545,2,10.0.0.3,1,2,1.12,0.92,3.5,36.12,0.8231,0,0,normal,ICMP,Normal
1777155557.95545,2,10.0.0.4,1,2,0.89,0.9,3.5,35.89,1.0063,0,0,normal,ICMP,Normal
1777155557.96333,2,10.0.0.1,1,0,0.18,0.5,3.5,35.18,2.8311,0,0,normal,N/A,Normal
1777155557.96333,2,10.0.0.5,2,134.2,0.45,0.76,3.5,35.45,1.679,1,1,mitigated,TCP,TCP SYN Flood
1777155557.96333,2,10.0.0.6,2,2,1.34,0.86,3.28,34.18,0.6422,0,0,normal,ICMP,Normal
1777155557.96333,2,10.0.0.7,2,2,1.23,0.9,3.47,35.93,0.7352,0,0,normal,ICMP,Normal
1777155557.96333,2,10.0.0.8,3,2,1.03,0.91,3.5,36.03,0.8801,0,0,normal,ICMP,Normal
1777155557.96333,2,10.0.0.2,1,19676.4,0.08,0.21,3.5,35.08,2.6059,1,1,mitigated,TCP,TCP SYN Flood
1777155557.96333,2,10.0.0.3,1,2,1.23,0.9,3.47,35.93,0.7352,0,0,normal,ICMP,Normal
1777155557.96333,2,10.0.0.4,1,2,1.03,0.91,3.5,36.03,0.8801,0,0,normal,ICMP,Normal
1777155558.00423,2,10.0.0.1,1,0,0.16,0.47,3.5,35.16,3.0471,0,0,normal,N/A,Normal
1777155558.00423,2,10.0.0.5,2,145.4,0.45,0.76,3.5,35.45,1.679,1,1,mitigated,TCP,TCP SYN Flood
1777155558.00423,2,10.0.0.6,2,2,1.42,0.83,3.17,33.1,0.5838,0,0,normal,ICMP,Normal
1777155558.00423,2,10.0.0.7,2,2,1.32,0.88,3.33,34.58,0.6626,0,0,normal,ICMP,Normal
1777155558.00423,2,10.0.0.8,3,2,1.15,0.9,3.5,36.15,0.7813,0,0,normal,ICMP,Normal
1777155558.00423,2,10.0.0.2,1,18758,0.08,0.21,3.5,35.08,2.6059,1,1,mitigated,TCP,TCP SYN Flood
1777155558.00423,2,10.0.0.3,1,2,1.32,0.88,3.33,34.58,0.6626,0,0,normal,ICMP,Normal
1777155558.00423,2,10.0.0.4,1,2,1.15,0.9,3.5,36.15,0.7813,0,0,normal,ICMP,Normal
1777155558.01265,2,10.0.0.1,1,0,0.14,0.45,3.5,35.14,3.2766,0,0,normal,N/A,Normal
1777155558.01265,2,10.0.0.5,2,102.8,0.45,0.76,3.5,35.45,1.679,1,1,mitigated,TCP,TCP SYN Flood
1777155558.01265,2,10.0.0.6,2,2,1.5,0.8,3.07,32.16,0.5333,0,0,normal,ICMP,Normal
1777155558.01265,2,10.0.0.7,2,2,1.41,0.85,3.2,33.43,0.6012,0,0,normal,ICMP,Normal
1777155558.01265,2,10.0.0.8,3,2,1.26,0.88,3.4,35.28,0.701,0,0,normal,ICMP,Normal
1777155558.01265,2,10.0.0.2,1,15378.6,0.08,0.21,3.5,35.08,2.6059,1,1,mitigated,TCP,TCP SYN Flood
1777155558.01265,2,10.0.0.3,1,2,1.41,0.85,3.2,33.43,0.6012,0,0,normal,ICMP,Normal
1777155558.01265,2,10.0.0.4,1,2,1.26,0.88,3.4,35.28,0.701,0,0,normal,ICMP,Normal
1777155558.02172,2,10.0.0.1,1,0,0.12,0.42,3.5,35.12,3.5207,0,0,normal,N/A,Normal
1777155558.02172,2,10.0.0.5,2,95.8,0.45,0.76,3.5,35.45,1.679,1,1,mitigated,TCP,TCP SYN Flood
1777155558.02172,2,10.0.0.6,2,2,1.56,0.76,2.98,31.34,0.489,0,0,normal,ICMP,Normal
1777155558.02172,2,10.0.0.7,2,2,1.48,0.81,3.1,32.45,0.5484,0,0,normal,ICMP,Normal
1777155558.02172,2,10.0.0.8,3,2,1.35,0.86,3.27,34.03,0.6339,0,0,normal,ICMP,Normal
1777155558.02172,2,10.0.0.2,1,19394,0.08,0.21,3.5,35.08,2.6059,1,1,mitigated,TCP,TCP SYN Flood
1777155558.02172,2,10.0.0.3,1,2,1.48,0.81,3.1,32.45,0.5484,0,0,normal,ICMP,Normal
1777155558.02172,2,10.0.0.4,1,2,1.35,0.86,3.27,34.03,0.6339,0,0,normal,ICMP,Normal
1777155558.05163,2,10.0.0.1,1,0,0.1,0.39,3.5,35.1,3.7803,0,0,normal,N/A,Normal
1777155558.05163,2,10.0.0.5,2,148.8,0.45,0.76,3.5,35.45,1.679,1,1,mitigated,TCP,TCP SYN Flood
1777155558.05163,2,10.0.0.6,2,2,1.61,0.73,2.9,30.61,0.4498,0,0,normal,ICMP,Normal
1777155558.05163,2,10.0.0.7,2,2,1.55,0.78,3,31.59,0.5023,0,0,normal,ICMP,Normal
1777155558.05163,2,10.0.0.8,3,2,1.43,0.83,3.15,32.96,0.5767,0,0,normal,ICMP,Normal
1777155558.05163,2,10.0.0.2,1,18338,0.08,0.21,3.5,35.08,2.6059,1,1,mitigated,TCP,TCP SYN Flood
1777155558.05163,2,10.0.0.3,1,2,1.55,0.78,3,31.59,0.5023,0,0,normal,ICMP,Normal
1777155558.05163,2,10.0.0.4,1,2,1.43,0.83,3.15,32.96,0.5767,0,0,normal,ICMP,Normal
1777155558.06048,2,10.0.0.1,1,0,0.09,0.37,3.5,35.09,4.0568,0,0,normal,N/A,Normal
1777155558.06048,2,10.0.0.5,2,119.6,0.45,0.76,3.5,35.45,1.679,1,1,mitigated,TCP,TCP SYN Flood
1777155558.06048,2,10.0.0.6,2,2,1.66,0.69,2.83,29.96,0.4148,0,0,normal,ICMP,Normal
1777155558.06048,2,10.0.0.7,2,2,1.6,0.74,2.92,30.84,0.4617,0,0,normal,ICMP,Normal
1777155558.06048,2,10.0.0.8,3,2,1.5,0.79,3.05,32.04,0.5271,0,0,normal,ICMP,Normal
1777155558.06048,2,10.0.0.2,1,20699.4,0.08,0.21,3.5,35.08,2.6059,1,1,mitigated,TCP,TCP SYN Flood
1777155558.06048,2,10.0.0.3,1,2,1.6,0.74,2.92,30.84,0.4617,0,0,normal,ICMP,Normal
1777155558.06048,2,10.0.0.4,1,2,1.5,0.79,3.05,32.04,0.5271,0,0,normal,ICMP,Normal
1777155558.07321,2,10.0.0.1,1,0,0.08,0.35,3.5,35.08,4.3513,0,0,normal,N/A,Normal
1777155558.07321,2,10.0.0.5,2,124.2,0.45,0.76,3.5,35.45,1.679,1,1,mitigated,TCP,TCP SYN Flood
1777155558.07321,2,10.0.0.6,2,2,1.7,0.65,2.77,29.37,0.3834,0,0,normal,ICMP,Normal
1777155558.07321,2,10.0.0.7,2,2.2,1.65,0.7,2.85,30.16,0.4254,0,0,normal,ICMP,Normal
1777155558.07321,2,10.0.0.8,3,2,1.56,0.76,2.97,31.24,0.4836,0,0,normal,ICMP,Normal
1777155558.07321,2,10.0.0.2,1,19020.8,0.08,0.21,3.5,35.08,2.6059,1,1,mitigated,TCP,TCP SYN Flood
1777155558.07321,2,10.0.0.3,1,2.2,1.65,0.7,2.85,30.16,0.4254,0,0,normal,ICMP,Normal
1777155558.07321,2,10.0.0.4,1,2,1.56,0.76,2.97,31.24,0.4836,0,0,normal,ICMP,Normal
1777155558.08172,2,10.0.0.1,1,0,0.07,0.33,3.5,35.07,4.6651,0,0,normal,N/A,Normal
1777155558.08172,2,10.0.0.5,2,151.8,0.45,0.76,3.5,35.45,1.679,1,1,mitigated,TCP,TCP SYN Flood
1777155558.08172,2,10.0.0.6,2,2,1.74,0.62,2.71,28.84,0.3549,0,0,normal,ICMP,Normal
1777155558.08172,2,10.0.0.7,2,2,1.72,0.68,2.79,29.61,0.3946,0,0,normal,ICMP,Normal
1777155558.08172,2,10.0.0.8,3,2,1.62,0.72,2.89,30.52,0.445,0,0,normal,ICMP,Normal
1777155558.08172,2,10.0.0.2,1,20365.8,0.08,0.21,3.5,35.08,2.6059,1,1,mitigated,TCP,TCP SYN Flood
1777155558.08172,2,10.0.0.3,1,2,1.72,0.68,2.79,29.61,0.3946,0,0,normal,ICMP,Normal
1777155558.08172,2,10.0.0.4,1,2,1.62,0.72,2.89,30.52,0.445,0,0,normal,ICMP,Normal
1777155558.08951,2,10.0.0.1,1,0,0.06,0.31,3.5,35.06,4.9997,0,0,normal,N/A,Normal
1777155558.08951,2,10.0.0.5,2,110.2,0.45,0.76,3.5,35.45,1.679,1,1,mitigated,TCP,TCP SYN Flood
1777155558.08951,2,10.0.0.6,2,2,1.77,0.58,2.66,28.35,0.329,0,0,normal,ICMP,Normal
1777155558.08951,2,10.0.0.7,2,2,1.76,0.64,2.73,29.06,0.3651,0,0,normal,ICMP,Normal
1777155558.08951,2,10.0.0.8,3,2,1.67,0.68,2.82,29.88,0.4105,0,0,normal,ICMP,Normal
1777155558.08951,2,10.0.0.2,1,20199.2,0.08,0.21,3.5,35.08,2.6059,1,1,mitigated,TCP,TCP SYN Flood
1777155558.08951,2,10.0.0.3,1,2,1.76,0.64,2.73,29.06,0.3651,0,0,normal,ICMP,Normal
1777155558.08951,2,10.0.0.4,1,2,1.67,0.68,2.82,29.88,0.4105,0,0,normal,ICMP,Normal
1777155558.09762,2,10.0.0.1,1,11728.6,0.05,0.29,3.5,35.05,5.3566,1,1,mitigated,TCP,TCP SYN Flood
1777155558.09762,2,10.0.0.5,2,11850.6,0.45,0.76,3.5,35.45,1.679,1,1,mitigated,TCP,TCP SYN Flood
1777155558.09762,2,10.0.0.6,2,2,1.8,0.55,2.61,27.91,0.3054,0,0,normal,ICMP,Normal
1777155558.09762,2,10.0.0.7,2,2,1.79,0.6,2.68,28.55,0.3383,0,0,normal,ICMP,Normal
1777155558.09762,2,10.0.0.8,3,2,1.71,0.65,2.76,29.3,0.3794,0,0,normal,ICMP,Normal
1777155558.09762,2,10.0.0.2,1,16939,0.08,0.21,3.5,35.08,2.6059,1,1,mitigated,TCP,TCP SYN Flood
1777155558.09762,2,10.0.0.3,1,2,1.79,0.6,2.68,28.55,0.3383,0,0,normal,ICMP,Normal
1777155558.09762,2,10.0.0.4,1,2,1.71,0.65,2.76,29.3,0.3794,0,0,normal,ICMP,Normal
1777155558.10808,2,10.0.0.1,1,23394.8,0.05,0.29,3.5,35.05,5.3566,1,1,mitigated,TCP,TCP SYN Flood
1777155558.10808,2,10.0.0.5,2,23546.6,0.45,0.76,3.5,35.45,1.679,1,1,mitigated,TCP,TCP SYN Flood
1777155558.10808,2,10.0.0.6,2,2,1.83,0.52,2.57,27.5,0.2838,0,0,normal,ICMP,Normal
1777155558.10808,2,10.0.0.7,2,2,1.81,0.57,2.63,28.09,0.3139,0,0,normal,ICMP,Normal
1777155558.10808,2,10.0.0.8,3,2,1.74,0.61,2.7,28.77,0.3513,0,0,normal,ICMP,Normal
1777155558.10808,2,10.0.0.2,1,15221,0.08,0.21,3.5,35.08,2.6059,1,1,mitigated,TCP,TCP SYN Flood
1777155558.10808,2,10.0.0.3,1,2,1.81,0.57,2.63,28.09,0.3139,0,0,normal,ICMP,Normal
1777155558.10808,2,10.0.0.4,1,2,1.74,0.61,2.7,28.77,0.3513,0,0,normal,ICMP,Normal
1777155558.11596,2,10.0.0.1,1,16808.2,0.05,0.29,3.5,35.05,5.3566,1,1,mitigated,TCP,TCP SYN Flood
1777155558.11596,2,10.0.0.5,2,17016.4,0.45,0.76,3.5,35.45,1.679,1,1,mitigated,TCP,TCP SYN Flood
1777155558.11596,2,10.0.0.6,2,2,1.85,0.49,2.53,27.13,0.264,0,0,normal,ICMP,Normal
1777155558.11596,2,10.0.0.7,2,2,1.84,0.54,2.58,27.67,0.2916,0,0,normal,ICMP,Normal
1777155558.11596,2,10.0.0.8,3,2,1.78,0.58,2.65,28.29,0.3258,0,0,normal,ICMP,Normal
1777155558.11596,2,10.0.0.2,1,16180,0.08,0.21,3.5,35.08,2.6059,1,1,mitigated,TCP,TCP SYN Flood
1777155558.11596,2,10.0.0.3,1,2,1.84,0.54,2.58,27.67,0.2916,0,0,normal,ICMP,Normal
1777155558.11596,2,10.0.0.4,1,2,1.78,0.58,2.65,28.29,0.3258,0,0,normal,ICMP,Normal
1777155558.12387,2,10.0.0.1,1,28536.4,0.05,0.29,3.5,35.05,5.3566,1,1,mitigated,TCP,TCP SYN Flood
1777155558.12387,2,10.0.0.5,2,28657.8,0.45,0.76,3.5,35.45,1.679,1,1,mitigated,TCP,TCP SYN Flood
1777155558.12387,2,10.0.0.6,2,2.2,1.87,0.46,2.49,26.78,0.2457,0,0,normal,ICMP,Normal
1777155558.12387,2,10.0.0.7,2,2,1.86,0.5,2.54,27.28,0.2712,0,0,normal,ICMP,Normal
1777155558.12387,2,10.0.0.8,3,2,1.8,0.55,2.6,27.85,0.3025,0,0,normal,ICMP,Normal
1777155558.12387,2,10.0.0.2,1,19369.6,0.08,0.21,3.5,35.08,2.6059,1,1,mitigated,TCP,TCP SYN Flood
1777155558.12387,2,10.0.0.3,1,2,1.86,0.5,2.54,27.28,0.2712,0,0,normal,ICMP,Normal
1777155558.12387,2,10.0.0.4,1,2,1.8,0.55,2.6,27.85,0.3025,0,0,normal,ICMP,Normal
1777155558.13283,2,10.0.0.1,1,25403.8,0.05,0.29,3.5,35.05,5.3566,1,1,mitigated,TCP,TCP SYN Flood
1777155558.13283,2,10.0.0.5,2,25530.2,0.45,0.76,3.5,35.45,1.679,1,1,mitigated,TCP,TCP SYN Flood
1777155558.13283,2,10.0.0.6,2,2,1.91,0.44,2.46,26.53,0.2312,0,0,normal,ICMP,Normal
1777155558.13283,2,10.0.0.7,2,2,1.88,0.47,2.5,26.92,0.2523,0,0,normal,ICMP,Normal
1777155558.13283,2,10.0.0.8,3,2,1.83,0.51,2.56,27.45,0.2811,0,0,normal,ICMP,Normal
1777155558.13283,2,10.0.0.2,1,18278.4,0.08,0.21,3.5,35.08,2.6059,1,1,mitigated,TCP,TCP SYN Flood
1777155558.13283,2,10.0.0.3,1,2,1.88,0.47,2.5,26.92,0.2523,0,0,normal,ICMP,Normal
1777155558.13283,2,10.0.0.4,1,2,1.83,0.51,2.56,27.45,0.2811,0,0,normal,ICMP,Normal
1777155558.14424,2,10.0.0.1,1,27308.2,0.05,0.29,3.5,35.05,5.3566,1,1,mitigated,TCP,TCP SYN Flood
1777155558.14424,2,10.0.0.5,2,27416.8,0.45,0.76,3.5,35.45,1.679,1,1,mitigated,TCP,TCP SYN Flood
1777155558.14424,2,10.0.0.6,2,2,1.92,0.41,2.43,26.23,0.2155,0,0,normal,ICMP,Normal
1777155558.14424,2,10.0.0.7,2,2,1.89,0.44,2.47,26.59,0.235,0,0,normal,ICMP,Normal
1777155558.14424,2,10.0.0.8,3,2.2,1.85,0.48,2.52,27.08,0.2615,0,0,normal,ICMP,Normal
1777155558.14424,2,10.0.0.2,1,14424.8,0.08,0.21,3.5,35.08,2.6059,1,1,mitigated,TCP,TCP SYN Flood
1777155558.14424,2,10.0.0.3,1,2,1.89,0.44,2.47,26.59,0.235,0,0,normal,ICMP,Normal
1777155558.14424,2,10.0.0.4,1,2.2,1.85,0.48,2.52,27.08,0.2615,0,0,normal,ICMP,Normal
1777155558.15248,2,10.0.0.1,1,17957.8,0.05,0.29,3.5,35.05,5.3566,1,1,mitigated,TCP,TCP SYN Flood
1777155558.15248,2,10.0.0.5,2,18068.6,0.45,0.76,3.5,35.45,1.679,1,1,mitigated,TCP,TCP SYN Flood
1777155558.15248,2,10.0.0.6,2,2,1.93,0.39,2.4,25.95,0.2009,0,0,normal,ICMP,Normal
1777155558.15248,2,10.0.0.7,2,2,1.9,0.42,2.44,26.28,0.2189,0,0,normal,ICMP,Normal
1777155558.15248,2,10.0.0.8,3,2,1.89,0.47,2.49,26.81,0.2457,0,0,normal,ICMP,Normal
1777155558.15248,2,10.0.0.2,1,15362,0.08,0.21,3.5,35.08,2.6059,1,1,mitigated,TCP,TCP SYN Flood
1777155558.15248,2,10.0.0.3,1,2,1.9,0.42,2.44,26.28,0.2189,0,0,normal,ICMP,Normal
1777155558.15248,2,10.0.0.4,1,2,1.89,0.47,2.49,26.81,0.2457,0,0,normal,ICMP,Normal
1777155558.16044,2,10.0.0.1,1,16746.4,0.05,0.29,3.5,35.05,5.3566,1,1,mitigated,TCP,TCP SYN Flood
1777155558.16044,2,10.0.0.5,2,16865.2,0.45,0.76,3.5,35.45,1.679,1,1,mitigated,TCP,TCP SYN Flood
1777155558.16044,2,10.0.0.6,2,2,1.94,0.36,2.37,25.69,0.1874,0,0,normal,ICMP,Normal
1777155558.16044,2,10.0.0.7,2,2,1.92,0.39,2.41,26,0.2041,0,0,normal,ICMP,Normal
1777155558.16044,2,10.0.0.8,3,1.8,1.91,0.44,2.46,26.48,0.2289,0,0,normal,ICMP,Normal
1777155558.16044,2,10.0.0.2,1,16699.4,0.08,0.21,3.5,35.08,2.6059,1,1,mitigated,TCP,TCP SYN Flood
1777155558.16044,2,10.0.0.3,1,2,1.92,0.39,2.41,26,0.2041,0,0,normal,ICMP,Normal
1777155558.16044,2,10.0.0.4,1,1.8,1.91,0.44,2.46,26.48,0.2289,0,0,normal,ICMP,Normal
1777155558.16781,2,10.0.0.1,1,19957,0.05,0.29,3.5,35.05,5.3566,1,1,mitigated,TCP,TCP SYN Flood
1777155558.16781,2,10.0.0.5,2,20080,0.45,0.76,3.5,35.45,1.679,1,1,mitigated,TCP,TCP SYN Flood
1777155558.16781,2,10.0.0.6,2,2,1.95,0.34,2.35,25.45,0.1749,0,0,normal,ICMP,Normal
1777155558.16781,2,10.0.0.7,2,2,1.93,0.37,2.38,25.73,0.1904,0,0,normal,ICMP,Normal
1777155558.16781,2,10.0.0.8,3,2.2,1.89,0.41,2.43,26.22,0.2163,0,0,normal,ICMP,Normal
1777155558.16781,2,10.0.0.2,1,19713.4,0.08,0.21,3.5,35.08,2.6059,1,1,mitigated,TCP,TCP SYN Flood
1777155558.16781,2,10.0.0.3,1,2,1.93,0.37,2.38,25.73,0.1904,0,0,normal,ICMP,Normal
1777155558.16781,2,10.0.0.4,1,2.2,1.89,0.41,2.43,26.22,0.2163,0,0,normal,ICMP,Normal
1777155558.17884,2,10.0.0.1,1,19817.4,0.05,0.29,3.5,35.05,5.3566,1,1,mitigated,TCP,TCP SYN Flood
1777155558.17884,2,10.0.0.5,2,19925,0.45,0.76,3.5,35.45,1.679,1,1,mitigated,TCP,TCP SYN Flood
1777155558.17884,2,10.0.0.6,2,2,1.95,0.32,2.33,25.22,0.1633,0,0,normal,ICMP,Normal
1777155558.17884,2,10.0.0.7,2,2,1.94,0.34,2.36,25.49,0.1776,0,0,normal,ICMP,Normal
1777155558.17884,2,10.0.0.8,3,2,1.93,0.39,2.41,26.02,0.2043,0,0,normal,ICMP,Normal
1777155558.17884,2,10.0.0.2,1,17329.6,0.08,0.21,3.5,35.08,2.6059,1,1,mitigated,TCP,TCP SYN Flood
1777155558.17884,2,10.0.0.3,1,2,1.94,0.34,2.36,25.49,0.1776,0,0,normal,ICMP,Normal
1777155558.17884,2,10.0.0.4,1,2,1.93,0.39,2.41,26.02,0.2043,0,0,normal,ICMP,Normal
1777155558.18623,2,10.0.0.1,1,20199,0.05,0.29,3.5,35.05,5.3566,1,1,mitigated,TCP,TCP SYN Flood
1777155558.18623,2,10.0.0.5,2,20318.6,0.45,0.76,3.5,35.45,1.679,1,1,mitigated,TCP,TCP SYN Flood
1777155558.18623,2,10.0.0.6,2,2,1.96,0.3,2.3,25.01,0.1525,0,0,normal,ICMP,Normal
1777155558.18623,2,10.0.0.7,2,2,1.94,0.32,2.33,25.26,0.1658,0,0,normal,ICMP,Normal
1777155558.18623,2,10.0.0.8,3,2,1.94,0.37,2.38,25.75,0.1906,0,0,normal,ICMP,Normal
1777155558.18623,2,10.0.0.2,1,22552.8,0.08,0.21,3.5,35.08,2.6059,1,1,mitigated,TCP,TCP SYN Flood
1777155558.18623,2,10.0.0.3,1,2,1.94,0.32,2.33,25.26,0.1658,0,0,normal,ICMP,Normal
1777155558.18623,2,10.0.0.4,1,2,1.94,0.37,2.38,25.75,0.1906,0,0,normal,ICMP,Normal
1777155558.19445,2,10.0.0.1,1,22932,0.05,0.29,3.5,35.05,5.3566,1,1,mitigated,TCP,TCP SYN Flood
1777155558.19445,2,10.0.0.5,2,23055.2,0.45,0.76,3.5,35.45,1.679,1,1,mitigated,TCP,TCP SYN Flood
1777155558.19445,2,10.0.0.6,2,2,1.96,0.28,2.28,24.81,0.1424,0,0,normal,ICMP,Normal
1777155558.19445,2,10.0.0.7,2,2,1.95,0.3,2.31,25.05,0.1548,0,0,normal,ICMP,Normal
1777155558.19445,2,10.0.0.8,3,2,1.95,0.35,2.36,25.5,0.1778,0,0,normal,ICMP,Normal
1777155558.19445,2,10.0.0.2,1,16796.8,0.08,0.21,3.5,35.08,2.6059,1,1,mitigated,TCP,TCP SYN Flood
1777155558.19445,2,10.0.0.3,1,2,1.95,0.3,2.31,25.05,0.1548,0,0,normal,ICMP,Normal
1777155558.19445,2,10.0.0.4,1,2,1.95,0.35,2.36,25.5,0.1778,0,0,normal,ICMP,Normal
1777155558.20208,2,10.0.0.1,1,18753,0.05,0.29,3.5,35.05,5.3566,1,1,mitigated,TCP,TCP SYN Flood
1777155558.20208,2,10.0.0.5,2,18918.6,0.45,0.76,3.5,35.45,1.679,1,1,mitigated,TCP,TCP SYN Flood
1777155558.20208,2,10.0.0.6,2,2,1.97,0.26,2.27,24.63,0.133,0,0,normal,ICMP,Normal
1777155558.20208,2,10.0.0.7,2,2,1.96,0.28,2.29,24.85,0.1445,0,0,normal,ICMP,Normal
1777155558.20208,2,10.0.0.8,3,2,1.95,0.32,2.33,25.27,0.166,0,0,normal,ICMP,Normal
1777155558.20208,2,10.0.0.2,1,16888.6,0.08,0.21,3.5,35.08,2.6059,1,1,mitigated,TCP,TCP SYN Flood
1777155558.20208,2,10.0.0.3,1,2,1.96,0.28,2.29,24.85,0.1445,0,0,normal,ICMP,Normal
1777155558.20208,2,10.0.0.4,1,2,1.95,0.32,2.33,25.27,0.166,0,0,normal,ICMP,Normal
1777155558.21307,2,10.0.0.1,1,2,0.05,0.29,3.5,35.05,5.3566,0,0,normal,ICMP,Normal
1777155558.21307,2,10.0.0.5,2,645,0.45,0.76,3.5,35.45,1.679,1,1,mitigated,TCP,TCP SYN Flood
1777155558.21307,2,10.0.0.6,2,0.8,1.97,0.25,2.25,24.46,0.1243,0,0,normal,ICMP,Normal
1777155558.21307,2,10.0.0.7,2,2,1.96,0.26,2.27,24.66,0.135,0,0,normal,ICMP,Normal
1777155558.21307,2,10.0.0.8,3,1.8,1.96,0.3,2.31,25.06,0.155,0,0,normal,ICMP,Normal
1777155558.21307,2,10.0.0.2,1,0.8,0.08,0.21,3.5,35.08,2.6059,0,0,normal,ICMP,Normal
1777155558.21307,2,10.0.0.3,1,2,1.96,0.26,2.27,24.66,0.135,0,0,normal,ICMP,Normal
1777155558.21307,2,10.0.0.4,1,1.8,1.96,0.3,2.31,25.06,0.155,0,0,normal,ICMP,Normal
1777155558.2973,2,10.0.0.1,1,1.8,0.3,0.66,3.5,35.3,2.2208,0,0,normal,ICMP,Normal
1777155558.2973,2,10.0.0.5,2,627.4,0.45,0.76,3.5,35.45,1.679,1,1,mitigated,TCP,TCP SYN Flood
1777155558.2973,2,10.0.0.6,2,0.4,1.83,0.43,2.47,26.53,0.235,0,0,normal,ICMP,Normal
1777155558.2973,2,10.0.0.7,2,1,1.97,0.25,2.25,24.49,0.1261,0,0,normal,ICMP,Normal
1777155558.2973,2,10.0.0.8,3,2,1.94,0.29,2.3,24.91,0.1487,0,0,normal,ICMP,Normal
1777155558.2973,2,10.0.0.2,1,0.4,0.17,0.3,3.5,35.17,1.7397,0,0,normal,ICMP,Normal
1777155558.2973,2,10.0.0.3,1,1,1.97,0.25,2.25,24.49,0.1261,0,0,normal,ICMP,Normal
1777155558.2973,2,10.0.0.4,1,2,1.94,0.29,2.3,24.91,0.1487,0,0,normal,ICMP,Normal
1777155558.30354,4,10.0.0.1,2,0,0,0,2,20,0,0,0,normal,N/A,Normal
1777155558.30354,4,10.0.0.8,1,2,1.94,0.29,2.3,24.89,0.1476,0,0,normal,ICMP,Normal
1777155558.30354,4,10.0.0.2,2,0,0,0,2,20,0,0,0,normal,N/A,Normal
1777155558.30354,4,10.0.0.3,2,0,0,0,2,20,0,0,0,normal,N/A,Normal
1777155558.30354,4,10.0.0.4,2,2,1.94,0.29,2.3,24.89,0.1476,0,0,normal,ICMP,Normal
1777155558.30354,4,10.0.0.5,2,0,0,0,2,20,0,0,0,normal,N/A,Normal
1777155558.30354,4,10.0.0.6,2,0,0,0,2,20,0,0,0,normal,N/A,Normal
1777155558.30354,4,10.0.0.7,2,0,0,0,2,20,0,0,0,normal,N/A,Normal
1777155558.6044,3,10.0.0.1,4,17858.6,0.23,0.56,3.5,35.23,2.4354,1,1,mitigated,TCP,TCP SYN Flood
1777155558.6044,3,10.0.0.5,1,2,0.23,0.56,3.5,35.23,2.4354,0,0,normal,ICMP,Normal
1777155558.6044,3,10.0.0.6,2,0.6,0.01,0.12,3.5,35.01,14.5324,0,0,normal,ICMP,Normal
1777155558.6044,3,10.0.0.7,3,0,0.01,0.13,3.5,35.01,13.2402,0,0,normal,N/A,Normal
1777155558.6044,3,10.0.0.2,4,0.6,0.01,0.12,3.5,35.01,14.5324,0,0,normal,ICMP,Normal
1777155558.6044,3,10.0.0.3,4,0,0.01,0.13,3.5,35.01,13.2402,0,0,normal,N/A,Normal
1777155558.6044,3,10.0.0.4,4,0,0,0,2,20,0,0,0,normal,N/A,Normal
